UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,MAPPED_INSTRUMENT,BASE,QUOTE,BASE_ID,QUOTE_ID,TRANSFORM_FUNCTION,OPEN,HIGH,LOW,CLOSE,FIRST_TRADE_TIMESTAMP,LAST_TRADE_TIMESTAMP,FIRST_TRADE_PRICE,HIGH_TRADE_PRICE,HIGH_TRADE_TIMESTAMP,LOW_TRADE_PRICE,LOW_TRADE_TIMESTAMP,LAST_TRADE_PRICE,TOTAL_TRADES,TOTAL_TRADES_BUY,TOTAL_TRADES_SELL,TOTAL_TRADES_UNKNOWN,VOLUME,QUOTE_VOLUME,VOLUME_BUY,QUOTE_VOLUME_BUY,VOLUME_SELL,QUOTE_VOLUME_SELL,VOLUME_UNKNOWN,QUOTE_VOLUME_UNKNOWN
DAY,1654646400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,39.28,40.87,38.24,38.8,1654646426,1654732783,39.28,40.87,1654654061,38.24,1654661243,38.8,8711,4169,4542,0,272868.64699662,10698572.3582266,121786.96519622,4783894.32225731,151081.6818004,5914678.03596935,0,0
DAY,1654732800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,38.8,41.91,38.4,39.96,1654732816,1654819097,38.79,41.91,1654769597,38.4,1654734872,39.96,8827,4755,4072,0,296132.00310738,11903421.8133734,166834.73756328,6706516.74042619,129297.2655441,5196905.07294729,0,0
DAY,1654819200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,39.96,40.85,36.75,37.1,1654819215,1654905566,39.92,40.85,1654831451,36.75,1654903504,37.1,9740,4747,4993,0,378393.38377644,14463645.5437425,200280.34950452,7657881.24124627,178113.03427192,6805764.30249514,0,0
DAY,1654905600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,37.1,37.88,33.12,33.85,1654905623,1654991991,37.1,37.88,1654924096,33.12,1654962128,33.85,8609,3943,4666,0,304434.83261794,10755579.2099849,123993.7584948,4360058.19630781,180441.07412314,6395521.01367712,0,0
DAY,1654992000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,33.85,34.42,30.55,30.59,1654992014,1655078392,33.91,34.42,1655046537,30.55,1655078093,30.59,10613,5005,5608,0,337352.41457782,10952925.6494753,150175.70751971,4891210.69829912,187176.70705811,6061714.9511751,0,0
DAY,1655078400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,30.59,31.04,26.05,28.56,1655078404,1655164797,30.56,31.04,1655080473,26.05,1655111351,28.56,24199,12160,12039,0,748029.69416542,20936148.7265938,338184.63765052,9469760.60916226,409845.0565149,11466388.1174312,0,0
DAY,1655164800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,28.56,32.17,25.87,29.51,1655164802,1655251197,28.55,32.17,1655188486,25.87,1655172367,29.51,19952,10152,9800,0,521814.03710621,15262826.2520326,228932.35645816,6724964.05675695,292881.68064805,8537862.1952735,0,0
DAY,1655251200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,29.51,34.78,26.76,34.67,1655251210,1655337593,29.53,34.78,1655330858,26.76,1655285247,34.67,17776,9389,8387,0,561638.62420785,16622739.903299,273340.78936615,8115894.96432108,288297.8348417,8506844.93897299,0,0
DAY,1655337600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,34.67,36.03,29.51,30.07,1655337607,1655423974,34.71,36.03,1655337909,29.51,1655421601,30.07,15840,7847,7993,0,596727.3021189,18982348.1989169,294723.72949013,9384248.80220653,302003.57262877,9598099.39670448,0,0
DAY,1655424000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,30.07,32.09,29.21,30.64,1655424015,1655510376,30.05,32.09,1655490213,29.21,1655426273,30.64,8690,4207,4483,0,356331.78056214,11111087.7782871,160113.5730306,4996174.80292672,196218.20753154,6114912.97536012,0,0
DAY,1655510400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,30.64,31.96,27.13,31.91,1655510450,1655596787,30.59,31.96,1655593257,27.13,1655583157,31.91,18324,8501,9823,0,757002.73910744,22469207.1006347,317974.00260931,9370715.3944752,439028.73649813,13098491.7061536,0,0
DAY,1655596800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,31.91,35.32,28.71,34.15,1655596811,1655683198,31.97,35.32,1655677376,28.71,1655626649,34.15,17543,8556,8987,0,990427.77198013,30792969.1623121,484577.09570798,14894100.8766014,505850.67627215,15898868.2857218,0,0
DAY,1655683200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,34.15,36.81,31.75,35.2,1655683214,1655769597,34.17,36.81,1655725865,31.75,1655702271,35.2,13435,6853,6582,0,395231.40807969,13523742.8120102,188517.85519682,6470933.05093228,206713.55288287,7052809.7610778,0,0
DAY,1655769600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,35.2,39.12,34.21,36.4,1655769622,1655855986,35.25,39.12,1655822539,34.21,1655771658,36.4,14431,7835,6596,0,372118.46574396,13726414.0280304,179093.1005037,6629094.21137885,193025.36524026,7097319.81665057,0,0
DAY,1655856000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,36.4,36.88,33.57,34.07,1655856002,1655942397,36.39,36.88,1655908072,33.57,1655885033,34.07,13771,7237,6534,0,639331.4446619,22250527.4132278,370467.65889581,12906902.7937849,268863.78576609,9343624.61944626,0,0
DAY,1655942400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,34.07,38.57,33.89,38.1,1655942420,1656028699,34.06,38.57,1656027987,33.89,1655942595,38.1,11038,6185,4853,0,353476.06275553,13019665.4680583,182514.71661073,6724286.84727257,170961.3461448,6295378.62078486,0,0
DAY,1656028800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,38.1,42.85,37.61,41.86,1656028820,1656115159,38.1,42.85,1656113651,37.61,1656032831,41.86,13020,7597,5423,0,360277.3010175,14467512.8725703,186687.49917987,7506075.14047931,173589.80183763,6961437.73209006,0,0
DAY,1656115200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,41.86,42.59,39.73,42.21,1656115202,1656201580,41.86,42.59,1656152120,39.73,1656172304,42.21,8776,4756,4020,0,233993.62513853,9621625.18854134,120952.19745884,4979728.52207935,113041.42767969,4641896.66646176,0,0
DAY,1656201600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,42.21,42.44,39.13,39.38,1656201601,1656287941,42.21,42.44,1656202109,39.13,1656283908,39.38,8530,3926,4604,0,212013.71465456,8663043.04859087,91763.99143275,3763739.85411079,120249.72322181,4899303.19448016,0,0
DAY,1656288000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,39.38,41.2,37.78,38.42,1656288010,1656374296,39.36,41.2,1656320306,37.78,1656353302,38.42,7201,3400,3801,0,199987.07830558,7834173.67576566,81229.5031999,3190268.83418004,118757.57510568,4643904.84158563,0,0
DAY,1656374400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,38.42,39.84,35.04,35.29,1656374418,1656460778,38.48,39.84,1656424332,35.04,1656459455,35.29,9995,4152,5843,0,376491.51686345,14139225.1566297,158909.46511601,5972941.83365539,217582.05174744,8166283.32297221,0,0
DAY,1656460800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,35.29,36.01,33.07,34.07,1656460817,1656547133,35.22,36.01,1656465465,33.07,1656523162,34.07,9731,4714,5017,0,325295.17627043,11216025.4988208,150715.91998345,5189670.16719659,174579.25628698,6026355.33162375,0,0
DAY,1656547200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,34.07,34.15,30.85,33.71,1656547224,1656633593,34.03,34.15,1656547886,30.85,1656596676,33.71,10929,5544,5385,0,474755.90758096,15275182.7412127,236472.47829876,7614818.97371629,238283.4292822,7660363.76749464,0,0
DAY,1656633600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,33.71,35.42,31.81,32.71,1656633600,1656719919,33.73,35.42,1656641657,31.81,1656673373,32.71,10181,4932,5249,0,382125.73182401,12727874.720919,196332.99458806,6540545.66704096,185792.73723595,6187329.05387866,0,0
DAY,1656720000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,32.71,34.06,31.83,33.32,1656720009,1656806375,32.82,34.06,1656799147,31.83,1656754028,33.32,5296,2778,2518,0,181543.95132869,5959409.44540618,92350.95048701,3028737.72458111,89193.00084168,2930671.72082508,0,0
DAY,1656806400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,33.32,33.64,32.12,33.34,1656806416,1656892621,33.33,33.64,1656878878,32.12,1656856990,33.34,4317,1987,2330,0,145991.77362635,4800639.60421335,69713.19740578,2291847.82286062,76278.57622057,2508791.78135266,0,0
DAY,1656892800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,33.34,36.86,32.42,36.66,1656892840,1656979181,33.32,36.86,1656978871,32.42,1656908101,36.66,7763,4425,3338,0,309066.49192053,10606625.8766194,153411.98207764,5275922.74297011,155654.50984289,5330703.13364932,0,0
DAY,1656979200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,36.66,36.91,33.11,35.38,1656979209,1657065584,36.67,36.91,1656980088,33.11,1657033927,35.38,8967,4135,4832,0,334054.97294581,11675526.1746505,157941.72348714,5517918.82131298,176113.24945867,6157607.35333803,0,0
DAY,1657065600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,35.38,37.35,34.8,36.98,1657065626,1657151952,35.37,37.35,1657148518,34.8,1657077190,36.98,8600,4730,3870,0,329166.96437876,11864863.6873514,173559.57734458,6264677.30047996,155607.38703418,5600186.38687041,0,0
DAY,1657152000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,36.98,39.22,36.39,38.51,1657152047,1657238334,36.99,39.22,1657223251,36.39,1657178413,38.51,7751,4000,3751,0,271253.15757452,10310964.4369315,146748.10711995,5591164.49188908,124505.05045457,4719799.94504161,0,0
DAY,1657238400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,38.51,39.63,36.46,38.12,1657238414,1657324796,38.44,39.63,1657243803,36.46,1657288436,38.12,10159,4950,5209,0,314845.343454,11985391.7530559,143850.43913837,5475982.86650281,170994.90431563,6509408.88655294,0,0
DAY,1657324800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,38.12,38.89,37.78,38.06,1657324826,1657411037,38.19,38.89,1657391710,37.78,1657375360,38.06,4232,2035,2197,0,168882.77126032,6486417.44602227,71077.37988404,2725996.05612938,97805.39137628,3760421.38989287,0,0
DAY,1657411200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,38.06,38.1,36.21,36.66,1657411222,1657497490,38.06,38.1,1657412289,36.21,1657462433,36.66,4398,2041,2357,0,124609.03463111,4602762.75512619,55220.63785308,2038620.46590009,69388.39677803,2564142.28922621,0,0
DAY,1657497600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,36.66,36.68,33.14,33.41,1657497608,1657583999,36.68,36.68,1657497613,33.14,1657580621,33.41,6804,2810,3994,0,254619.60609455,8878794.77931128,96787.37720196,3389149.92341299,157832.22889259,5489644.85589829,0,0
DAY,1657584000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,33.41,34.57,32.58,32.62,1657584022,1657670351,33.37,34.57,1657639857,32.58,1657669944,32.62,6583,3364,3219,0,309921.94080312,10411121.7494128,140019.56627192,4708447.80709164,169902.3745312,5702673.94232118,0,0
DAY,1657670400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,32.62,35.01,31.81,34.93,1657670409,1657756766,32.63,35.01,1657756271,31.81,1657716075,34.93,9665,5314,4351,0,277242.57750442,9223024.37891277,142914.79846349,4765881.89688922,134327.77904093,4457142.48202379,0,0
DAY,1657756800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,34.93,37.27,33.59,37.11,1657756843,1657842973,34.93,37.27,1657842613,33.59,1657798441,37.11,9103,4780,4323,0,272681.26305388,9625710.81282992,118410.18526403,4183856.32455225,154271.07778985,5441854.48827782,0,0
DAY,1657843200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,37.11,39.04,36.55,37.38,1657843259,1657929597,37.14,39.04,1657916901,36.55,1657845839,37.38,9982,5135,4847,0,229564.6568612,8659427.48148777,121421.10701736,4585073.4424521,108143.54984384,4074354.03903565,0,0
DAY,1657929600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,37.38,40.42,36.38,39.55,1657929652,1658015800,37.43,40.42,1657991054,36.38,1657958060,39.55,8511,4550,3961,0,226705.9788508,8788635.40807257,105554.54092184,4082666.09396942,121151.43792896,4705969.31410276,0,0
DAY,1658016000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,39.55,41.02,38.29,38.56,1658016084,1658102369,39.58,41.02,1658041025,38.29,1658080726,38.56,8827,4296,4531,0,216041.51642559,8568293.09151982,104788.67585,4172683.81817858,111252.84057559,4395609.27334104,0,0
DAY,1658102400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,38.56,44.05,38.56,43.53,1658102405,1658188795,38.62,44.05,1658188707,38.58,1658102458,43.53,13267,7685,5582,0,349968.90736202,14503991.9526843,179113.99750298,7442450.40483933,170854.90985904,7061541.54784797,0,0
DAY,1658188800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,43.53,47.32,42.57,44.93,1658188813,1658275098,43.54,47.32,1658237507,42.57,1658204198,44.93,18674,9483,9191,0,393178.94136061,17681926.8674218,184879.31753394,8332883.30470397,208299.62382667,9349043.5627191,0,0
DAY,1658275200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,44.93,46.36,41.3,42.04,1658275236,1658361568,44.92,46.36,1658324268,41.3,1658348583,42.04,13536,6336,7200,0,302973.87427409,13363924.1077899,129432.34673974,5739389.12400994,173541.52753435,7624534.98377953,0,0
DAY,1658361600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,42.04,44,39.58,43.08,1658361645,1658447938,42.04,44,1658434219,39.58,1658376343,43.08,13201,7171,6030,0,276531.62258523,11587831.4903514,141839.66470452,5982355.71919211,134691.95788071,5605475.77115986,0,0
DAY,1658448000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,43.08,44.33,40.07,40.5,1658448006,1658534358,43.1,44.33,1658482189,40.07,1658519908,40.5,8607,3795,4812,0,174577.11651607,7382770.39304146,84921.91328011,3599525.83766494,89655.20323596,3783244.55537669,0,0
DAY,1658534400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,40.5,41.88,38.57,39.98,1658534442,1658620789,40.55,41.88,1658553261,38.57,1658603583,39.98,7806,3893,3913,0,202090.21470236,8093046.45069936,100956.22969663,4061014.32432255,101133.98500573,4032032.12637665,0,0
DAY,1658620800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,39.98,42.1,39.52,40.96,1658620817,1658707166,39.97,42.1,1658702694,39.52,1658633841,40.96,7128,3939,3189,0,166635.89672639,6804139.90647434,86360.16271852,3533811.47964409,80275.73400787,3270328.42683048,0,0
DAY,1658707200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,40.96,41.06,36.6,36.61,1658707357,1658793590,40.94,41.06,1658708071,36.6,1658793590,36.61,11489,5218,6271,0,358546.89304216,13869792.8717519,174341.77832273,6767056.84635614,184205.11471943,7102736.02539877,0,0
DAY,1658793600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,36.61,36.8,34.7,36.31,1658793602,1658879945,36.65,36.8,1658794761,34.7,1658864678,36.31,8992,4623,4369,0,264434.74385418,9488873.09363179,145338.39032739,5228396.61792742,119096.35352679,4260476.47570399,0,0
DAY,1658880000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,36.31,40.53,35.71,40.28,1658880046,1658966356,36.27,40.53,1658965528,35.71,1658893479,40.28,11039,6405,4634,0,352917.23907843,13455512.5884013,156290.22892329,5946857.63897757,196627.01015514,7508654.94942498,0,0
DAY,1658966400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,40.28,44.18,39.01,43.01,1658966403,1659052770,40.25,44.18,1659040872,39.01,1658974136,43.01,13370,7389,5981,0,269860.1891795,11107655.1313989,146158.17138572,6026089.55996467,123702.01779378,5081565.57143386,0,0
DAY,1659052800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,43.01,44.37,41.2,41.97,1659052887,1659139155,42.97,44.37,1659076870,41.2,1659098703,41.97,10860,5376,5484,0,220229.80007787,9389333.88556626,114765.05191926,4909136.27421936,105464.74815861,4480197.61134686,0,0
DAY,1659139200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,41.97,46.62,41.47,43.83,1659139213,1659225575,41.95,46.62,1659203640,41.47,1659145943,43.83,12341,6519,5822,0,365755.83482375,16273374.5283866,195485.04056765,8727810.56225279,170270.7942561,7545563.96613387,0,0
DAY,1659225600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,43.83,45.19,42.25,42.33,1659225630,1659311999,43.81,45.19,1659291260,42.25,1659308123,42.33,9610,4712,4898,0,195669.73450997,8554507.91991191,95926.69149115,4210528.43520145,99743.04301882,4343979.48471021,0,0
DAY,1659312000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,42.33,43.21,40.59,41.66,1659312023,1659398398,42.32,43.21,1659317344,40.59,1659379625,41.66,9800,4818,4982,0,228042.49456997,9532462.75552473,106132.3475583,4453778.07113459,121910.14701167,5078684.68438996,0,0
DAY,1659398400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,41.66,42.44,39.56,39.79,1659398408,1659484799,41.65,42.44,1659457858,39.56,1659484573,39.79,10662,4872,5790,0,185358.88168866,7628073.9181506,62841.23086753,2588765.90516738,122517.65082113,5039308.0129831,0,0
DAY,1659484800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,39.79,41.16,37.5,38.55,1659484816,1659571195,39.76,41.16,1659532610,37.5,1659487471,38.55,22796,10760,12036,0,687095.5410458,27075219.8871894,302865.70145799,11936110.9041793,384229.83958781,15139108.9830055,0,0
DAY,1659571200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,38.55,39.71,38,38.81,1659571215,1659657529,38.55,39.71,1659620774,38,1659632135,38.81,8996,4587,4409,0,260962.01262089,10119348.5517862,123170.05420436,4773311.866364,137791.95841653,5346036.68542208,0,0
DAY,1659657600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,38.81,41.37,38.72,40.57,1659657627,1659743991,38.85,41.37,1659701403,38.72,1659661206,40.57,8422,4648,3774,0,308946.26791337,12416838.7310167,133962.31206273,5398181.04835931,174983.95585064,7018657.68265833,0,0
DAY,1659744000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,40.57,40.9,39.85,40.02,1659744016,1659830373,40.56,40.9,1659812869,39.85,1659805505,40.02,3379,1655,1724,0,83252.00013157,3370314.37519959,36790.60174803,1489546.04590652,46461.39838354,1880768.32929309,0,0
DAY,1659830400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,40.02,41.54,39.21,40.59,1659830439,1659916595,39.98,41.54,1659906783,39.21,1659834159,40.59,4332,2408,1924,0,137815.37002057,5554541.06452133,67168.17949707,2703575.50889155,70647.1905235,2850965.55562972,0,0
DAY,1659916800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,40.59,43.7,40.58,42.25,1659916849,1660003081,40.59,43.7,1659960554,40.58,1659917039,42.25,7765,4528,3237,0,252020.98121887,10624670.4747542,148079.22709136,6242303.33830997,103941.75412751,4382367.13644374,0,0
DAY,1660003200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,42.25,42.73,39.76,40.37,1660003203,1660089565,42.19,42.73,1660029389,39.76,1660054125,40.37,6993,3088,3905,0,293742.94332744,12045922.2859517,128663.64062676,5234522.91765063,165079.30270068,6811399.3683016,0,0
DAY,1660089600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,40.37,42.93,39.15,42.49,1660089665,1660175933,40.31,42.93,1660167345,39.15,1660112310,42.49,9490,5165,4325,0,260552.39560777,10798759.1141011,128211.78496631,5322500.09454277,132340.61064146,5476259.01955829,0,0
DAY,1660176000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,42.49,45.3,42.41,42.8,1660176035,1660262341,42.49,45.3,1660227006,42.41,1660260961,42.8,11478,5920,5558,0,317721.27623905,13930985.0660671,143817.14567092,6319206.63925596,173904.13056813,7611778.42681004,0,0
DAY,1660262400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,42.8,45.6,42.14,45.51,1660262403,1660348799,42.81,45.6,1660348729,42.14,1660304037,45.51,7662,4405,3257,0,226185.67489582,9986697.31952867,108595.94264227,4794594.85812266,117589.73225355,5192102.46140569,0,0
DAY,1660348800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,45.51,48.38,45.33,46.56,1660348814,1660435137,45.55,48.38,1660370975,45.33,1660349112,46.56,10684,5711,4973,0,309280.79043149,14522018.2372429,161235.7666502,7570575.89394591,148045.02378129,6951442.34329549,0,0
DAY,1660435200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,46.56,48.04,44.45,44.86,1660435271,1660521545,46.58,48.04,1660463617,44.45,1660500269,44.86,8082,3907,4175,0,194352.80270118,8984791.01961146,91604.94492099,4254752.52815862,102747.85778019,4730038.49145292,0,0
DAY,1660521600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,44.86,47.22,42.8,43.76,1660521664,1660607949,44.87,47.22,1660533289,42.8,1660604656,43.76,10492,4871,5621,0,299442.01315043,13379244.9472377,120159.72338338,5399033.31542566,179282.28976705,7980211.63180994,0,0
DAY,1660608000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,43.76,44.28,42.56,43.12,1660608018,1660694371,43.69,44.28,1660648656,42.56,1660619595,43.12,7554,3824,3730,0,239530.69605544,10378188.5304705,126156.98786364,5470190.12929771,113373.7081918,4907998.4011734,0,0
DAY,1660694400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,43.12,44.71,40.2,40.5,1660694467,1660780799,43.07,44.71,1660716144,40.2,1660777929,40.5,9843,4381,5462,0,339476.27966959,14330873.3730559,162193.57193081,6870390.8991517,177282.70773878,7460482.47390538,0,0
DAY,1660780800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,40.5,41.63,39.32,39.53,1660780820,1660867193,40.51,41.63,1660827709,39.32,1660864809,39.53,5705,2677,3028,0,151772.09975201,6180372.32500024,74395.90041047,3035638.03906899,77376.19934154,3144734.28593122,0,0
DAY,1660867200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,39.53,39.55,35.1,35.84,1660867201,1660953575,39.53,39.55,1660867297,35.1,1660891128,35.84,14540,6616,7924,0,456442.85580233,16826865.8970684,220293.83722599,8126450.82805726,236149.01857634,8700415.06900797,0,0
DAY,1660953600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,35.84,37.24,34.23,35.28,1660953623,1661039976,35.83,37.24,1660981322,34.23,1661028884,35.28,6028,2766,3262,0,136691.36819129,4900499.83936199,57194.23672214,2063781.27116868,79497.13146915,2836718.5681934,0,0
DAY,1661040000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,35.28,37.02,34.5,36.46,1661040046,1661126384,35.31,37.02,1661117100,34.5,1661066333,36.46,5342,2870,2472,0,142049.43084546,5130124.37625034,60604.49059103,2190730.04441402,81444.94025443,2939394.33183631,0,0
DAY,1661126400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,36.46,36.53,33.74,35.45,1661126458,1661212794,36.51,36.53,1661126487,33.74,1661157163,35.45,7006,3228,3778,0,199145.51684799,6932302.90621401,91899.06528831,3208820.03610476,107246.45155968,3723482.87010945,0,0
DAY,1661212800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,35.45,36.09,34.21,35.65,1661212821,1661299121,35.44,36.09,1661263927,34.21,1661235716,35.65,4872,2847,2025,0,147415.50510123,5209246.84908457,77891.99546355,2762080.90079656,69523.50963768,2447165.94828795,0,0
DAY,1661299200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,35.65,38.03,34.32,34.89,1661299215,1661385589,35.69,38.03,1661322271,34.32,1661310932,34.89,7618,5086,2532,0,229382.79986247,8096124.08553076,149222.72122246,5268442.9662442,80160.07864001,2827681.11928631,0,0
DAY,1661385600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,34.89,36.47,34.89,35.3,1661385684,1661471979,34.91,36.47,1661429050,34.91,1661385684,35.3,4615,2830,1785,0,147046.27791753,5255065.30334284,99467.70653492,3553274.05413265,47578.57138261,1701791.24921011,0,0
DAY,1661472000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,35.3,35.83,31.39,31.74,1661472018,1661558322,35.25,35.83,1661519021,31.39,1661557701,31.74,10186,4638,5548,0,285573.93286391,9622484.72243582,114648.91448616,3885851.30928628,170925.01837775,5736633.41314931,0,0
DAY,1661558400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,31.74,32.22,30.9,31.52,1661558447,1661644754,31.73,32.22,1661587209,30.9,1661617403,31.52,4606,2725,1881,0,139004.44965188,4392252.1184821,69758.3212931,2206986.49664067,69246.12835878,2185265.62184152,0,0
